Fichier,Nombre de lignes de code,Densité de commentaires,Nombre de fonctions,Couplage Élevé,Méthode Longue,Spaghetti Code,Message Chains,Large Class
C:/Users/norhe/pfaa\Find-Job\.idea\.gitignore,2,0.0,0,0,0,0,3,0
C:/Users/norhe/pfaa\Find-Job\.idea\compiler.xml,5,0.0,0,0,0,0,6,0
C:/Users/norhe/pfaa\Find-Job\.idea\deploymentTargetDropDown.xml,16,0.0,0,0,0,0,17,0
C:/Users/norhe/pfaa\Find-Job\.idea\gradle.xml,19,0.0,0,0,0,0,20,0
C:/Users/norhe/pfaa\Find-Job\.idea\misc.xml,8,0.0,0,0,0,0,9,0
C:/Users/norhe/pfaa\Find-Job\.idea\vcs.xml,5,0.0,0,0,0,0,6,0
C:/Users/norhe/pfaa\Find-Job\app\.gitignore,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\Find-Job\app\build.gradle.kts,38,0.0,0,0,1,0,39,0
C:/Users/norhe/pfaa\Find-Job\app\google-services.json,39,0.0,0,0,1,0,40,0
C:/Users/norhe/pfaa\Find-Job\app\proguard-rules.pro,17,1.0,0,0,0,0,18,0
C:/Users/norhe/pfaa\Find-Job\app\src\androidTest\java\com\example\job\ExampleInstrumentedTest.java,20,0.0,0,0,0,0,21,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\AndroidManifest.xml,44,0.0,0,0,1,0,45,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\java\com\example\job\Dev\CircleTransform.java,34,0.0,0,0,1,0,35,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\java\com\example\job\Dev\ClassAdapt.java,77,0.0,0,0,1,0,78,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\java\com\example\job\Dev\Emp.java,157,0.0,0,0,1,0,158,1
C:/Users/norhe/pfaa\Find-Job\app\src\main\java\com\example\job\Dev\forgetpassword.java,55,0.0,0,0,1,0,56,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\java\com\example\job\Dev\InsertJob.java,51,0.0,0,0,1,0,52,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\java\com\example\job\Dev\Login.java,115,0.0,0,0,1,0,116,1
C:/Users/norhe/pfaa\Find-Job\app\src\main\java\com\example\job\Dev\MainActivity.java,47,0.0,0,0,1,0,48,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\java\com\example\job\Dev\Menu.java,63,0.0,0,0,1,0,64,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\java\com\example\job\Dev\PageDetaile.java,42,0.0,0,0,1,0,43,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\java\com\example\job\Dev\Profile.java,57,0.0,0,0,1,0,58,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\java\com\example\job\Dev\SignUp.java,97,0.0,0,0,1,0,98,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\java\com\example\job\Modele\Job.java,61,0.0,0,0,1,0,62,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\java\com\example\job\Modele\User.java,39,0.0,0,0,1,0,40,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\anim\bottom_animation.xml,8,0.0,0,0,0,0,9,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\anim\top_animation.xml,8,0.0,0,0,0,0,9,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable\backgroundmenu.xml,20,0.0,0,0,0,0,21,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable\cercil.xml,9,0.0,0,0,0,0,10,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable\cus3.png,70,0.0,0,0,1,0,231,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable\custem.png,801,0.0024968789013732834,0,0,1,0,3205,1
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable\ic_attendance_recap.xml,7,0.0,0,0,0,0,8,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable\ic_launcher_background.xml,169,0.0,0,0,1,0,170,1
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable\ic_launcher_foreground.xml,29,0.0,0,0,1,0,30,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable\img.xml,3,0.0,0,0,0,0,4,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable\mmm.png,2554,0.00274079874706343,0,0,1,1,11385,1
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable\tt.png,98,0.0,0,0,1,0,457,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-hdpi\cus3.png,120,0.008333333333333333,0,0,1,0,458,1
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-hdpi\log.png,111,0.0,0,0,1,0,447,1
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-hdpi\mmm.png,1800,0.002777777777777778,0,0,1,1,7824,1
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-mdpi\cus3.png,74,0.0,0,0,1,0,268,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-mdpi\log.png,60,0.0,0,0,1,0,219,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-mdpi\mmm.png,958,0.005219206680584551,0,0,1,0,3887,1
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-tvdpi\addimage.png,363,0.0,0,0,1,0,1493,1
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-tvdpi\circle.xml,4,0.0,0,0,0,0,5,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-tvdpi\circle_border.xml,6,0.0,0,0,0,0,7,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-tvdpi\cus3.png,127,0.0,0,0,1,0,384,1
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-tvdpi\forgot.png,180,0.005555555555555556,0,0,1,0,918,1
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-tvdpi\grad.xml,7,0.0,0,0,0,0,8,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-tvdpi\ic_chat.png,32,0.0,0,0,1,0,98,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-tvdpi\ic_cycle.png,40,0.0,0,0,1,0,140,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-tvdpi\ic_gallery.png,15,0.0,0,0,0,0,82,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-tvdpi\ic_launcher_background.xml,169,0.0,0,0,1,0,170,1
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-tvdpi\ic_map.png,50,0.0,0,0,1,0,136,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-tvdpi\ic_music.png,36,0.027777777777777776,0,0,1,0,121,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-tvdpi\ic_settings.xml,8,0.0,0,0,0,0,9,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-tvdpi\ic_user.png,460,0.004347826086956522,0,0,1,0,1615,1
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-tvdpi\ic_users.png,31,0.0,0,0,1,0,143,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-tvdpi\ic_weather.png,18,0.0,0,0,0,0,88,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-tvdpi\locker.png,632,0.004746835443037975,0,0,1,0,2391,1
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-tvdpi\log.png,90,0.0,0,0,1,0,366,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-tvdpi\mmm.png,2068,0.0014506769825918763,0,0,1,1,7426,1
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-tvdpi\values\colors.xml,22,0.0,0,0,1,0,23,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-tvdpi\values\strings.xml,2,0.0,0,0,0,0,3,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-tvdpi\values\styles.xml,48,0.0,0,0,1,0,49,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-v24\ic_attendance_recap.xml,7,0.0,0,0,0,0,8,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-v24\ic_bg_topheader.xml,20,0.0,0,0,0,0,21,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-v24\ic_course_book.xml,18,0.0,0,0,0,0,19,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-v24\ic_course_plan.xml,8,0.0,0,0,0,0,9,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-v24\ic_course_schedule.xml,23,0.0,0,0,1,0,24,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-v24\ic_gpa_reult.xml,18,0.0,0,0,0,0,19,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-v24\ic_launcher_background.xml,169,0.0,0,0,1,0,170,1
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-v24\ic_launcher_foreground.xml,29,0.0,0,0,1,0,30,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-xhdpi\cus3.png,55,0.0,0,0,1,0,182,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-xhdpi\log.png,79,0.0,0,0,1,0,307,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-xhdpi\mmm.png,3011,0.002656924609764198,0,0,1,1,12126,1
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-xxhdpi\cus3.png,253,0.003952569169960474,0,0,1,0,1206,1
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-xxhdpi\log.png,360,0.008333333333333333,0,0,1,0,1335,1
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-xxhdpi\mmm.png,4850,0.003711340206185567,0,0,1,1,21815,1
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-xxxhdpi\career.png,5,0.0,0,0,0,0,21,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-xxxhdpi\cus3.png,469,0.0,0,0,1,0,1812,1
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-xxxhdpi\food.png,7,0.0,0,0,0,0,27,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-xxxhdpi\gym.png,12,0.0,0,0,0,0,33,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-xxxhdpi\ic_launcher_background.xml,169,0.0,0,0,1,0,170,1
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-xxxhdpi\idea.png,17,0.0,0,0,0,0,56,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-xxxhdpi\log.png,525,0.0,0,0,1,0,2170,1
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-xxxhdpi\medical.png,9,0.0,0,0,0,0,28,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-xxxhdpi\mmm.png,9208,0.004018245004344049,0,0,1,1,37015,1
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-xxxhdpi\settings.png,17,0.0,0,0,0,0,63,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-xxxhdpi\suggestion.png,12,0.0,0,0,0,0,43,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-xxxhdpi\trash.png,7,0.0,0,0,0,0,23,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\font\antic.xml,6,0.0,0,0,0,0,7,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\font\bangers.xml,6,0.0,0,0,0,0,7,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\font\googlesans_bold.ttf,774,0.0,0,0,1,0,2976,1
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\font\googlesans_bolditalic.ttf,947,0.0,0,0,1,0,3175,1
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\font\googlesans_italic.ttf,1078,0.0,0,0,1,1,3190,1
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\font\googlesans_medium.ttf,783,0.001277139208173691,0,0,1,0,2752,1
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\font\googlesans_mediumitalic.ttf,1003,0.0009970089730807576,0,0,1,1,2957,1
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\font\googlesans_regular.ttf,746,0.0,0,0,1,0,2755,1
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\font\mo_li.ttf,2149,0.002326663564448581,0,0,1,1,5704,1
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\font\mo_me.ttf,1965,0.002544529262086514,0,0,1,1,5745,1
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\font\mo_re.ttf,1870,0.0032085561497326204,0,0,1,1,5546,1
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\layout\activity_emp.xml,78,0.0,0,0,1,0,79,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\layout\activity_forgetpassword.xml,58,0.0,0,0,1,0,59,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\layout\activity_insert_job.xml,111,0.0,0,0,1,0,112,1
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\layout\activity_login.xml,97,0.0,0,0,1,0,98,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\layout\activity_main.xml,48,0.0,0,0,1,0,49,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\layout\activity_menu.xml,296,0.0,0,0,1,0,297,1
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\layout\activity_page_detaile.xml,58,0.0,0,0,1,0,59,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\layout\activity_profile.xml,250,0.0,0,0,1,0,251,1
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\layout\activity_sign_up.xml,116,0.0,0,0,1,0,117,1
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\layout\modelepresentation.xml,56,0.0,0,0,1,0,57,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\values\colors.xml,38,0.0,0,0,1,0,39,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\values\font_certs.xml,16,0.0,0,0,0,0,17,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\values\preloaded_fonts.xml,6,0.0,0,0,0,0,7,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\values\strings.xml,3,0.0,0,0,0,0,4,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\values\styles.xml,8,0.0,0,0,0,0,9,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\values\themes.xml,7,0.0,0,0,0,0,8,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\values-night\themes.xml,6,0.0,0,0,0,0,7,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\values-v21\style.xml,9,0.0,0,0,0,0,10,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\values-v21\drawable\ic_addjob.xml,4,0.0,0,0,0,0,5,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\values-v21\drawable\ic_baseline_error_24.xml,4,0.0,0,0,0,0,5,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\values-v21\drawable\ic_edit.xml,4,0.0,0,0,0,0,5,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\values-v21\drawable\ic_exit.xml,4,0.0,0,0,0,0,5,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\values-v21\drawable\ic_listjob.xml,4,0.0,0,0,0,0,5,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\values-v21\drawable\ic_profile.xml,4,0.0,0,0,0,0,5,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\xml\backup_rules.xml,12,0.0,0,0,0,0,13,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\xml\data_extraction_rules.xml,18,0.0,0,0,0,0,19,0
C:/Users/norhe/pfaa\Find-Job\app\src\test\java\com\example\job\ExampleUnitTest.java,13,0.0,0,0,0,0,14,0
C:/Users/norhe/pfaa\Find-Job\gradle\wrapper\gradle-wrapper.jar,533,0.0,0,0,1,0,1743,1
C:/Users/norhe/pfaa\Find-Job\gradle\wrapper\gradle-wrapper.properties,5,0.0,0,0,0,0,6,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\.editorconfig,5,0.0,0,0,0,0,6,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\.gitignore,89,0.3258426966292135,0,0,1,0,90,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\build.gradle,28,0.0,0,0,1,0,29,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\gradlew,161,0.2236024844720497,0,0,1,0,162,1
C:/Users/norhe/pfaa\JavaDesktopSudoku\gradlew.bat,67,0.0,0,0,1,0,68,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\README.md,2,0.0,0,0,0,0,3,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\settings.gradle,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\.git\config,11,0.0,0,0,0,0,12,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\.git\description,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\.git\HEAD,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\.git\index,31,0.0,0,0,1,0,187,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\.git\packed-refs,2,0.0,0,0,0,0,3,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\.git\hooks\applypatch-msg.sample,13,0.6923076923076923,0,0,0,0,14,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\.git\hooks\commit-msg.sample,20,0.75,0,0,0,0,21,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\.git\hooks\fsmonitor-watchman.sample,142,0.29577464788732394,0,0,1,0,143,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\.git\hooks\post-update.sample,6,0.8333333333333334,0,0,0,0,7,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\.git\hooks\pre-applypatch.sample,12,0.6666666666666666,0,0,0,0,13,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\.git\hooks\pre-commit.sample,39,0.4358974358974359,0,0,1,0,40,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\.git\hooks\pre-merge-commit.sample,11,0.6363636363636364,0,0,0,0,12,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\.git\hooks\pre-push.sample,46,0.4782608695652174,0,0,1,0,47,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\.git\hooks\pre-rebase.sample,137,0.145985401459854,1,0,1,0,139,1
C:/Users/norhe/pfaa\JavaDesktopSudoku\.git\hooks\pre-receive.sample,22,0.2727272727272727,0,0,0,0,23,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\.git\hooks\prepare-commit-msg.sample,36,0.8888888888888888,0,0,0,0,37,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\.git\hooks\push-to-checkout.sample,68,0.6029411764705882,0,0,1,0,69,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\.git\hooks\sendemail-validate.sample,67,0.417910447761194,0,0,1,0,68,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\.git\hooks\update.sample,119,0.3277310924369748,0,0,1,0,120,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\.git\info\exclude,5,1.0,0,0,0,0,6,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\.git\logs\HEAD,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\.git\logs\refs\heads\master,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\.git\logs\refs\remotes\origin\HEAD,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\.git\objects\pack\pack-2a97cfb0cf5a6c1f3ffe27094e9c977d6bba1dca.idx,36,0.027777777777777776,0,0,1,0,127,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\.git\objects\pack\pack-2a97cfb0cf5a6c1f3ffe27094e9c977d6bba1dca.pack,586,0.11092150170648464,0,0,1,0,1196,1
C:/Users/norhe/pfaa\JavaDesktopSudoku\.git\objects\pack\pack-2a97cfb0cf5a6c1f3ffe27094e9c977d6bba1dca.rev,2,0.0,0,0,0,0,9,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\.git\refs\heads\master,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\.git\refs\remotes\origin\HEAD,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\src\main\java\com\wissassblog\sudoku\Main.java,5,0.0,0,0,0,0,6,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\src\main\java\com\wissassblog\sudoku\SudokuApplication.java,26,0.0,0,0,1,0,27,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\src\main\java\com\wissassblog\sudoku\buildlogic\SudokuBuildLogic.java,31,0.0,0,0,1,0,32,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\src\main\java\com\wissassblog\sudoku\computationlogic\GameGenerator.java,118,0.0,0,0,1,0,119,1
C:/Users/norhe/pfaa\JavaDesktopSudoku\src\main\java\com\wissassblog\sudoku\computationlogic\GameLogic.java,174,0.0,0,0,1,0,175,1
C:/Users/norhe/pfaa\JavaDesktopSudoku\src\main\java\com\wissassblog\sudoku\computationlogic\SudokuSolver.java,91,0.0,0,0,1,0,92,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\src\main\java\com\wissassblog\sudoku\computationlogic\SudokuUtilities.java,27,0.0,0,0,1,0,28,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\src\main\java\com\wissassblog\sudoku\constants\GameState.java,5,0.0,0,0,0,0,6,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\src\main\java\com\wissassblog\sudoku\constants\Messages.java,4,0.0,0,0,0,0,5,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\src\main\java\com\wissassblog\sudoku\constants\Rows.java,14,0.0,0,0,0,0,15,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\src\main\java\com\wissassblog\sudoku\persistence\LocalStorageImpl.java,44,0.0,0,0,1,0,45,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\src\main\java\com\wissassblog\sudoku\problemdomain\Coordinates.java,30,0.0,0,0,1,0,31,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\src\main\java\com\wissassblog\sudoku\problemdomain\IStorage.java,7,0.0,0,0,0,0,8,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\src\main\java\com\wissassblog\sudoku\problemdomain\SudokuGame.java,52,0.0,0,0,1,0,53,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\src\main\java\com\wissassblog\sudoku\userinterface\BadUserInterfaceImpl.java,191,0.0,0,0,1,0,192,1
C:/Users/norhe/pfaa\JavaDesktopSudoku\src\main\java\com\wissassblog\sudoku\userinterface\IUserInterfaceContract.java,44,0.0,0,0,1,0,45,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\src\main\java\com\wissassblog\sudoku\userinterface\SudokuTextField.java,30,0.0,0,0,1,0,31,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\src\main\java\com\wissassblog\sudoku\userinterface\UserInterfaceImpl.java,283,0.0,0,0,1,0,284,1
C:/Users/norhe/pfaa\JavaDesktopSudoku\src\main\java\com\wissassblog\sudoku\userinterface\logic\ControlLogic.java,63,0.0,0,0,1,0,64,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\src\test\java\GameGeneratorTest.java,37,0.0,0,0,1,0,38,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\src\test\java\GameLogicTest.java,136,0.0,0,0,1,0,137,1
C:/Users/norhe/pfaa\JavaDesktopSudoku\src\test\java\TestData.java,152,0.0,0,0,1,0,153,1
C:/Users/norhe/pfaa\Websocket-With-Angular\README.md,2,0.0,0,0,0,0,3,0
C:/Users/norhe/pfaa\Websocket-With-Angular\.git\config,11,0.0,0,0,0,0,12,0
C:/Users/norhe/pfaa\Websocket-With-Angular\.git\description,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\Websocket-With-Angular\.git\HEAD,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\Websocket-With-Angular\.git\index,36,0.0,0,0,1,0,175,0
C:/Users/norhe/pfaa\Websocket-With-Angular\.git\packed-refs,28,0.0,0,0,1,0,29,0
C:/Users/norhe/pfaa\Websocket-With-Angular\.git\hooks\applypatch-msg.sample,13,0.6923076923076923,0,0,0,0,14,0
C:/Users/norhe/pfaa\Websocket-With-Angular\.git\hooks\commit-msg.sample,20,0.75,0,0,0,0,21,0
C:/Users/norhe/pfaa\Websocket-With-Angular\.git\hooks\fsmonitor-watchman.sample,142,0.29577464788732394,0,0,1,0,143,0
C:/Users/norhe/pfaa\Websocket-With-Angular\.git\hooks\post-update.sample,6,0.8333333333333334,0,0,0,0,7,0
C:/Users/norhe/pfaa\Websocket-With-Angular\.git\hooks\pre-applypatch.sample,12,0.6666666666666666,0,0,0,0,13,0
C:/Users/norhe/pfaa\Websocket-With-Angular\.git\hooks\pre-commit.sample,39,0.4358974358974359,0,0,1,0,40,0
C:/Users/norhe/pfaa\Websocket-With-Angular\.git\hooks\pre-merge-commit.sample,11,0.6363636363636364,0,0,0,0,12,0
C:/Users/norhe/pfaa\Websocket-With-Angular\.git\hooks\pre-push.sample,46,0.4782608695652174,0,0,1,0,47,0
C:/Users/norhe/pfaa\Websocket-With-Angular\.git\hooks\pre-rebase.sample,137,0.145985401459854,1,0,1,0,139,1
C:/Users/norhe/pfaa\Websocket-With-Angular\.git\hooks\pre-receive.sample,22,0.2727272727272727,0,0,0,0,23,0
C:/Users/norhe/pfaa\Websocket-With-Angular\.git\hooks\prepare-commit-msg.sample,36,0.8888888888888888,0,0,0,0,37,0
C:/Users/norhe/pfaa\Websocket-With-Angular\.git\hooks\push-to-checkout.sample,68,0.6029411764705882,0,0,1,0,69,0
C:/Users/norhe/pfaa\Websocket-With-Angular\.git\hooks\sendemail-validate.sample,67,0.417910447761194,0,0,1,0,68,0
C:/Users/norhe/pfaa\Websocket-With-Angular\.git\hooks\update.sample,119,0.3277310924369748,0,0,1,0,120,0
C:/Users/norhe/pfaa\Websocket-With-Angular\.git\info\exclude,5,1.0,0,0,0,0,6,0
C:/Users/norhe/pfaa\Websocket-With-Angular\.git\logs\HEAD,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\Websocket-With-Angular\.git\logs\refs\heads\master,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\Websocket-With-Angular\.git\logs\refs\remotes\origin\HEAD,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\Websocket-With-Angular\.git\objects\pack\pack-984df29f70e17df875132fae08e5f58ab5b0fcfb.idx,44,0.0,0,0,1,0,165,0
C:/Users/norhe/pfaa\Websocket-With-Angular\.git\objects\pack\pack-984df29f70e17df875132fae08e5f58ab5b0fcfb.pack,2023,0.004448838358872961,0,0,1,1,8380,1
C:/Users/norhe/pfaa\Websocket-With-Angular\.git\objects\pack\pack-984df29f70e17df875132fae08e5f58ab5b0fcfb.rev,2,0.0,0,0,0,0,10,0
C:/Users/norhe/pfaa\Websocket-With-Angular\.git\refs\heads\master,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\Websocket-With-Angular\.git\refs\remotes\origin\HEAD,0,0,0,0,0,0,0,0
C:/Users/norhe/pfaa\Websocket-With-Angular\backend\.gitignore,26,0.15384615384615385,0,0,1,0,27,0
